,gauge,accDepth_DAP,rainCode,intensityCode_a,timeCode_a,dataType,rainStartTime,timeStamp
15504,83,1.524,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 22:40:00
15505,83,2.286,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 22:50:00
15506,83,3.302,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 23:00:00
15507,83,3.81,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 23:08:00
15508,83,4.572,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 23:17:00
15509,83,4.572,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 23:25:00
15510,83,4.826,0,0.0,0.0,a,2003-07-31 22:23:00,2003-07-31 23:56:00
15511,83,5.08,0,0.0,0.0,a,2003-07-31 22:23:00,2003-08-01 00:10:00
15512,83,0.0,0,0.0,0.0,a,2003-08-06 16:10:00,2003-08-06 16:10:00
15513,83,0.508,0,0.0,0.0,a,2003-08-06 16:10:00,2003-08-06 16:17:00
15514,83,0.762,0,0.0,0.0,a,2003-08-06 16:10:00,2003-08-06 16:24:00
15515,83,1.27,0,0.0,0.0,a,2003-08-06 16:10:00,2003-08-06 16:33:00
15516,83,1.524,0,0.0,0.0,a,2003-08-06 16:10:00,2003-08-06 16:42:00
15517,83,0.0,1,1.0,1.0,a,2003-08-06 22:15:00,2003-08-06 22:15:00
15518,83,0.508,1,1.0,1.0,a,2003-08-06 22:15:00,2003-08-06 22:45:00
15519,83,0.0,0,0.0,0.0,a,2003-08-08 00:13:00,2003-08-08 00:13:00
15520,83,0.508,0,0.0,0.0,a,2003-08-08 00:13:00,2003-08-08 00:16:00
15521,83,1.27,0,0.0,0.0,a,2003-08-08 00:13:00,2003-08-08 00:24:00
15522,83,1.524,0,0.0,0.0,a,2003-08-08 00:13:00,2003-08-08 00:29:00
15523,83,1.778,0,0.0,0.0,a,2003-08-08 00:13:00,2003-08-08 00:37:00
15524,83,0.0,0,0.0,0.0,a,2003-08-08 22:38:00,2003-08-08 22:38:00
15525,83,0.508,0,0.0,0.0,a,2003-08-08 22:38:00,2003-08-08 22:54:00
15526,83,0.0,0,0.0,0.0,a,2003-08-13 20:07:00,2003-08-13 20:07:00
15527,83,1.016,0,0.0,0.0,a,2003-08-13 20:07:00,2003-08-13 20:09:00
15528,83,2.032,0,0.0,0.0,a,2003-08-13 20:07:00,2003-08-13 20:12:00
15529,83,3.302,0,0.0,0.0,a,2003-08-13 20:07:00,2003-08-13 20:17:00
15530,83,3.302,0,0.0,0.0,a,2003-08-13 20:07:00,2003-08-13 20:22:00
15531,83,3.556,0,0.0,0.0,a,2003-08-13 20:07:00,2003-08-13 20:27:00
15532,83,0.0,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 22:53:00
15533,83,0.2286,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 22:57:00
15534,83,0.762,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 23:03:00
15535,83,1.27,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 23:07:00
15536,83,2.286,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 23:14:00
15537,83,3.048,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 23:19:00
15538,83,3.302,0,0.0,0.0,a,2003-08-13 22:53:00,2003-08-13 23:27:00
15539,83,0.0,1,1.0,1.0,a,2003-08-14 07:00:00,2003-08-14 07:00:00
15540,83,0.762,1,1.0,1.0,a,2003-08-14 07:00:00,2003-08-14 07:45:00
15541,83,0.0,1,1.0,1.0,a,2003-08-18 21:10:00,2003-08-18 21:10:00
15542,83,0.254,1,1.0,1.0,a,2003-08-18 21:10:00,2003-08-18 21:35:00
15543,83,0.0,0,0.0,0.0,a,2003-08-21 14:30:00,2003-08-21 14:30:00
15544,83,1.016,0,0.0,0.0,a,2003-08-21 14:30:00,2003-08-21 14:34:00
15545,83,2.032,0,0.0,0.0,a,2003-08-21 14:30:00,2003-08-21 14:38:00
15546,83,2.286,0,0.0,0.0,a,2003-08-21 14:30:00,2003-08-21 14:44:00
15547,83,2.794,0,0.0,0.0,a,2003-08-21 14:30:00,2003-08-21 14:52:00
15548,83,0.0,0,0.0,0.0,a,2003-08-22 15:38:00,2003-08-22 15:38:00
15549,83,0.508,0,0.0,0.0,a,2003-08-22 15:38:00,2003-08-22 15:41:00
15550,83,1.016,0,0.0,0.0,a,2003-08-22 15:38:00,2003-08-22 15:46:00
15551,83,1.27,0,0.0,0.0,a,2003-08-22 15:38:00,2003-08-22 15:50:00
15552,83,0.0,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:42:00
15553,83,1.27,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:44:00
15554,83,3.81,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:46:00
15555,83,6.35,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:48:00
15556,83,9.144,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:50:00
15557,83,12.446,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:52:00
15558,83,14.224,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:54:00
15559,83,16.256,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 14:56:00
15560,83,17.018,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 15:03:00
15561,83,17.272,0,0.0,0.0,a,2003-08-23 14:42:00,2003-08-23 15:13:00
15562,83,0.0,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 12:42:00
15563,83,0.508,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 12:49:00
15564,83,0.762,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 12:55:00
15565,83,1.016,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 13:01:00
15566,83,1.524,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 13:08:00
15567,83,1.524,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 13:36:00
15568,83,2.032,0,0.0,0.0,a,2003-08-25 12:42:00,2003-08-25 13:50:00
15569,83,0.0,0,0.0,0.0,a,2003-08-25 19:05:00,2003-08-25 19:05:00
15570,83,0.254,0,0.0,0.0,a,2003-08-25 19:05:00,2003-08-25 19:14:00
15571,83,0.508,0,0.0,0.0,a,2003-08-25 19:05:00,2003-08-25 19:23:00
15572,83,1.016,0,0.0,0.0,a,2003-08-25 19:05:00,2003-08-25 19:35:00
15573,83,0.0,0,0.0,0.0,a,2003-08-26 14:36:00,2003-08-26 14:36:00
15574,83,0.508,0,0.0,0.0,a,2003-08-26 14:36:00,2003-08-26 14:47:00
15575,83,0.0,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:07:00
15576,83,0.762,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:14:00
15577,83,1.524,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:17:00
15578,83,2.794,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:18:00
15579,83,4.572,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:21:00
15580,83,5.842,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:22:00
15581,83,6.858,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:24:00
15582,83,7.874,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:25:00
15583,83,9.144,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:30:00
15584,83,10.414,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:41:00
15585,83,11.684,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:44:00
15586,83,12.954,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:47:00
15587,83,14.224,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:51:00
15588,83,15.494,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:53:00
15589,83,16.51,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:54:00
15590,83,17.272,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 17:55:00
15591,83,18.034,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 18:01:00
15592,83,18.542,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 18:07:00
15593,83,18.796,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 18:39:00
15594,83,19.05,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 19:05:00
15595,83,19.304,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 19:14:00
15596,83,19.558,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 19:25:00
15597,83,20.066,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 19:36:00
15598,83,20.32,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 20:46:00
15599,83,20.574,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 20:54:00
15600,83,20.828,0,0.0,0.0,a,2003-08-27 17:07:00,2003-08-27 21:07:00
15601,83,0.0,0,0.0,0.0,a,2003-08-31 15:30:00,2003-08-31 15:30:00
15602,83,0.254,0,0.0,0.0,a,2003-08-31 15:30:00,2003-08-31 15:58:00
15603,83,0.0,0,0.0,0.0,a,2003-09-06 18:28:00,2003-09-06 18:28:00
15604,83,0.508,0,0.0,0.0,a,2003-09-06 18:28:00,2003-09-06 18:37:00
15605,83,0.0,0,0.0,0.0,a,2003-09-08 14:52:00,2003-09-08 14:52:00
15606,83,0.508,0,0.0,0.0,a,2003-09-08 14:52:00,2003-09-08 14:58:00
15607,83,1.524,0,0.0,0.0,a,2003-09-08 14:52:00,2003-09-08 15:07:00
15608,83,2.286,0,0.0,0.0,a,2003-09-08 14:52:00,2003-09-08 15:14:00
15609,83,2.286,0,0.0,0.0,a,2003-09-08 14:52:00,2003-09-08 15:26:00
15610,83,0.0,0,0.0,0.0,a,2003-09-08 16:38:00,2003-09-08 16:38:00
15611,83,0.762,0,0.0,0.0,a,2003-09-08 16:38:00,2003-09-08 16:43:00
15612,83,1.524,0,0.0,0.0,a,2003-09-08 16:38:00,2003-09-08 16:50:00
15613,83,1.778,0,0.0,0.0,a,2003-09-08 16:38:00,2003-09-08 16:55:00
15614,83,2.032,0,0.0,0.0,a,2003-09-08 16:38:00,2003-09-08 17:04:00
15615,83,0.0,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:12:00
15616,83,0.762,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:15:00
15617,83,1.524,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:17:00
15618,83,2.286,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:21:00
15619,83,2.794,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:26:00
15620,83,3.302,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:34:00
15621,83,3.302,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:48:00
15622,83,3.556,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:53:00
15623,83,3.81,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 14:59:00
15624,83,4.318,0,0.0,0.0,a,2003-09-09 14:12:00,2003-09-09 15:11:00
15625,83,0.0,0,,,d,1999-03-16 16:08:00,1999-03-16 16:08:00
15626,83,0.254,0,,,d,1999-03-16 16:08:00,1999-03-16 16:12:00
15627,83,0.38099998,0,,,d,1999-03-16 16:08:00,1999-03-16 16:14:00
15628,83,0.635,0,,,d,1999-03-16 16:08:00,1999-03-16 16:38:00
15629,83,0.76199996,0,,,d,1999-03-16 16:08:00,1999-03-16 16:40:00
15630,83,1.016,0,,,d,1999-03-16 16:08:00,1999-03-16 16:41:00
15631,83,1.27,0,,,d,1999-03-16 16:08:00,1999-03-16 16:42:00
15632,83,1.5239999,0,,,d,1999-03-16 16:08:00,1999-03-16 16:43:00
15633,83,1.778,0,,,d,1999-03-16 16:08:00,1999-03-16 16:44:00
15634,83,2.032,0,,,d,1999-03-16 16:08:00,1999-03-16 16:45:00
15635,83,2.159,0,,,d,1999-03-16 16:08:00,1999-03-16 16:46:00
15636,83,2.4129999,0,,,d,1999-03-16 16:08:00,1999-03-16 16:48:00
15637,83,2.54,0,,,d,1999-03-16 16:08:00,1999-03-16 16:50:00
15638,83,2.794,0,,,d,1999-03-16 16:08:00,1999-03-16 16:52:00
15639,83,2.921,0,,,d,1999-03-16 16:08:00,1999-03-16 16:54:00
15640,83,3.0479999,0,,,d,1999-03-16 16:08:00,1999-03-16 16:56:00
15641,83,3.3019998,0,,,d,1999-03-16 16:08:00,1999-03-16 16:58:00
15642,83,3.4290001,0,,,d,1999-03-16 16:08:00,1999-03-16 17:00:00
15643,83,3.556,0,,,d,1999-03-16 16:08:00,1999-03-16 17:01:00
15644,83,3.8100002,0,,,d,1999-03-16 16:08:00,1999-03-16 17:03:00
15645,83,3.937,0,,,d,1999-03-16 16:08:00,1999-03-16 17:05:00
15646,83,4.191,0,,,d,1999-03-16 16:08:00,1999-03-16 17:07:00
15647,83,4.318,0,,,d,1999-03-16 16:08:00,1999-03-16 17:09:00
15648,83,4.4449997,0,,,d,1999-03-16 16:08:00,1999-03-16 17:12:00
15649,83,4.572,0,,,d,1999-03-16 16:08:00,1999-03-16 17:15:00
15650,83,4.8259997,0,,,d,1999-03-16 16:08:00,1999-03-16 17:18:00
15651,83,4.9529996,0,,,d,1999-03-16 16:08:00,1999-03-16 17:23:00
15652,83,0.0,0,,,d,1999-03-17 01:36:00,1999-03-17 01:36:00
15653,83,0.127,0,,,d,1999-03-17 01:36:00,1999-03-17 01:45:00
15654,83,0.254,0,,,d,1999-03-17 01:36:00,1999-03-17 01:55:00
15655,83,0.38099998,0,,,d,1999-03-17 01:36:00,1999-03-17 02:01:00
15656,83,0.508,0,,,d,1999-03-17 01:36:00,1999-03-17 02:06:00
15657,83,0.76199996,0,,,d,1999-03-17 01:36:00,1999-03-17 02:10:00
15658,83,0.889,0,,,d,1999-03-17 01:36:00,1999-03-17 02:17:00
15659,83,1.016,0,,,d,1999-03-17 01:36:00,1999-03-17 02:29:00
15660,83,1.143,0,,,d,1999-03-17 01:36:00,1999-03-17 02:42:00
15661,83,0.0,0,,,d,1999-03-17 08:07:00,1999-03-17 08:07:00
15662,83,0.127,0,,,d,1999-03-17 08:07:00,1999-03-17 08:16:00
15663,83,0.254,0,,,d,1999-03-17 08:07:00,1999-03-17 08:24:00
15664,83,0.38099998,0,,,d,1999-03-17 08:07:00,1999-03-17 08:28:00
15665,83,0.508,0,,,d,1999-03-17 08:07:00,1999-03-17 08:31:00
15666,83,0.635,0,,,d,1999-03-17 08:07:00,1999-03-17 08:34:00
15667,83,0.76199996,0,,,d,1999-03-17 08:07:00,1999-03-17 08:37:00
15668,83,1.016,0,,,d,1999-03-17 08:07:00,1999-03-17 08:40:00
15669,83,1.143,0,,,d,1999-03-17 08:07:00,1999-03-17 08:43:00
15670,83,1.27,0,,,d,1999-03-17 08:07:00,1999-03-17 08:45:00
15671,83,1.397,0,,,d,1999-03-17 08:07:00,1999-03-17 08:48:00
15672,83,1.6509999,0,,,d,1999-03-17 08:07:00,1999-03-17 08:51:00
15673,83,1.778,0,,,d,1999-03-17 08:07:00,1999-03-17 08:54:00
15674,83,1.9050001,0,,,d,1999-03-17 08:07:00,1999-03-17 08:58:00
15675,83,0.0,0,,,d,1999-04-01 21:33:00,1999-04-01 21:33:00
15676,83,0.127,0,,,d,1999-04-01 21:33:00,1999-04-01 21:50:00
15677,83,0.254,0,,,d,1999-04-01 21:33:00,1999-04-01 22:07:00
15678,83,0.38099998,0,,,d,1999-04-01 21:33:00,1999-04-01 22:18:00
15679,83,0.508,0,,,d,1999-04-01 21:33:00,1999-04-01 22:28:00
15680,83,0.635,0,,,d,1999-04-01 21:33:00,1999-04-01 22:36:00
15681,83,0.76199996,0,,,d,1999-04-01 21:33:00,1999-04-01 22:45:00
15682,83,0.889,0,,,d,1999-04-01 21:33:00,1999-04-01 22:55:00
15683,83,1.016,0,,,d,1999-04-01 21:33:00,1999-04-01 23:10:00
15684,83,0.0,0,,,d,1999-04-02 05:50:00,1999-04-02 05:50:00
15685,83,0.127,0,,,d,1999-04-02 05:50:00,1999-04-02 05:51:00
15686,83,0.0,0,,,d,1999-04-02 06:59:00,1999-04-02 06:59:00
15687,83,0.127,0,,,d,1999-04-02 06:59:00,1999-04-02 07:03:00
15688,83,0.38099998,0,,,d,1999-04-02 06:59:00,1999-04-02 07:06:00
15689,83,0.508,0,,,d,1999-04-02 06:59:00,1999-04-02 07:10:00
15690,83,0.635,0,,,d,1999-04-02 06:59:00,1999-04-02 07:13:00
15691,83,0.76199996,0,,,d,1999-04-02 06:59:00,1999-04-02 07:16:00
15692,83,0.889,0,,,d,1999-04-02 06:59:00,1999-04-02 07:21:00
15693,83,1.016,0,,,d,1999-04-02 06:59:00,1999-04-02 08:01:00
15694,83,1.143,0,,,d,1999-04-02 06:59:00,1999-04-02 08:33:00
15695,83,0.0,0,,,d,1999-04-04 13:36:00,1999-04-04 13:36:00
15696,83,0.127,0,,,d,1999-04-04 13:36:00,1999-04-04 13:40:00
15697,83,0.38099998,0,,,d,1999-04-04 13:36:00,1999-04-04 13:44:00
15698,83,0.508,0,,,d,1999-04-04 13:36:00,1999-04-04 13:49:00
15699,83,0.635,0,,,d,1999-04-04 13:36:00,1999-04-04 13:55:00
15700,83,0.76199996,0,,,d,1999-04-04 13:36:00,1999-04-04 14:05:00
15701,83,0.889,0,,,d,1999-04-04 13:36:00,1999-04-04 14:19:00
15702,83,1.016,0,,,d,1999-04-04 13:36:00,1999-04-04 14:30:00
15703,83,1.143,0,,,d,1999-04-04 13:36:00,1999-04-04 14:45:00
15704,83,1.27,0,,,d,1999-04-04 13:36:00,1999-04-04 14:57:00
15705,83,1.397,0,,,d,1999-04-04 13:36:00,1999-04-04 15:12:00
15706,83,1.6509999,0,,,d,1999-04-04 13:36:00,1999-04-04 15:15:00
15707,83,0.0,0,,,d,1999-05-11 13:23:00,1999-05-11 13:23:00
15708,83,0.508,0,,,d,1999-05-11 13:23:00,1999-05-11 13:24:00
15709,83,0.0,0,,,d,1999-06-24 18:57:00,1999-06-24 18:57:00
15710,83,21.59,0,,,d,1999-06-24 18:57:00,1999-06-24 18:58:00
15711,83,0.0,0,,,d,1999-06-26 17:08:00,1999-06-26 17:08:00
15712,83,0.254,0,,,d,1999-06-26 17:08:00,1999-06-26 17:09:00
15713,83,0.0,0,,,d,1999-06-26 20:19:00,1999-06-26 20:19:00
15714,83,0.254,0,,,d,1999-06-26 20:19:00,1999-06-26 20:20:00
15715,83,0.0,0,,,d,1999-07-02 19:44:00,1999-07-02 19:44:00
15716,83,0.508,0,,,d,1999-07-02 19:44:00,1999-07-02 19:45:00
15717,83,0.0,0,,,d,1999-07-03 13:57:00,1999-07-03 13:57:00
15718,83,0.254,0,,,d,1999-07-03 13:57:00,1999-07-03 14:10:00
15719,83,0.508,0,,,d,1999-07-03 13:57:00,1999-07-03 14:22:00
15720,83,0.889,0,,,d,1999-07-03 13:57:00,1999-07-03 14:54:00
15721,83,1.143,0,,,d,1999-07-03 13:57:00,1999-07-03 14:59:00
15722,83,1.397,0,,,d,1999-07-03 13:57:00,1999-07-03 15:05:00
15723,83,1.6509999,0,,,d,1999-07-03 13:57:00,1999-07-03 15:11:00
15724,83,0.0,0,,,d,1999-07-04 18:03:00,1999-07-04 18:03:00
15725,83,0.38099998,0,,,d,1999-07-04 18:03:00,1999-07-04 18:04:00
15726,83,0.76199996,0,,,d,1999-07-04 18:03:00,1999-07-04 18:05:00
15727,83,1.27,0,,,d,1999-07-04 18:03:00,1999-07-04 18:06:00
15728,83,1.778,0,,,d,1999-07-04 18:03:00,1999-07-04 18:07:00
15729,83,2.286,0,,,d,1999-07-04 18:03:00,1999-07-04 18:08:00
15730,83,2.54,0,,,d,1999-07-04 18:03:00,1999-07-04 18:09:00
15731,83,2.794,0,,,d,1999-07-04 18:03:00,1999-07-04 18:11:00
15732,83,3.175,0,,,d,1999-07-04 18:03:00,1999-07-04 18:12:00
15733,83,3.4290001,0,,,d,1999-07-04 18:03:00,1999-07-04 18:15:00
15734,83,0.0,0,,,d,1999-07-05 13:30:00,1999-07-05 13:30:00
15735,83,0.508,0,,,d,1999-07-05 13:30:00,1999-07-05 13:33:00
15736,83,0.889,0,,,d,1999-07-05 13:30:00,1999-07-05 13:35:00
15737,83,1.143,0,,,d,1999-07-05 13:30:00,1999-07-05 13:37:00
15738,83,1.5239999,0,,,d,1999-07-05 13:30:00,1999-07-05 13:39:00
15739,83,1.778,0,,,d,1999-07-05 13:30:00,1999-07-05 13:40:00
15740,83,2.159,0,,,d,1999-07-05 13:30:00,1999-07-05 13:42:00
15741,83,2.4129999,0,,,d,1999-07-05 13:30:00,1999-07-05 13:45:00
15742,83,0.0,0,,,d,1999-07-05 18:11:00,1999-07-05 18:11:00
15743,83,0.254,0,,,d,1999-07-05 18:11:00,1999-07-05 18:15:00
15744,83,0.635,0,,,d,1999-07-05 18:11:00,1999-07-05 18:19:00
15745,83,0.889,0,,,d,1999-07-05 18:11:00,1999-07-05 18:31:00
15746,83,1.143,0,,,d,1999-07-05 18:11:00,1999-07-05 18:57:00
15747,83,1.397,0,,,d,1999-07-05 18:11:00,1999-07-05 19:22:00
15748,83,1.6509999,0,,,d,1999-07-05 18:11:00,1999-07-05 19:38:00
15749,83,2.032,0,,,d,1999-07-05 18:11:00,1999-07-05 19:41:00
15750,83,2.286,0,,,d,1999-07-05 18:11:00,1999-07-05 20:15:00
15751,83,2.54,0,,,d,1999-07-05 18:11:00,1999-07-05 20:36:00
15752,83,2.794,0,,,d,1999-07-05 18:11:00,1999-07-05 21:00:00
15753,83,3.0479999,0,,,d,1999-07-05 18:11:00,1999-07-05 21:13:00
15754,83,3.3019998,0,,,d,1999-07-05 18:11:00,1999-07-05 21:45:00
15755,83,3.6829998,0,,,d,1999-07-05 18:11:00,1999-07-05 21:47:00
15756,83,3.937,0,,,d,1999-07-05 18:11:00,1999-07-05 21:52:00
15757,83,4.191,0,,,d,1999-07-05 18:11:00,1999-07-05 22:05:00
15758,83,4.4449997,0,,,d,1999-07-05 18:11:00,1999-07-05 22:26:00
15759,83,0.0,0,,,d,1999-07-06 12:05:00,1999-07-06 12:05:00
15760,83,0.254,0,,,d,1999-07-06 12:05:00,1999-07-06 12:09:00
15761,83,0.635,0,,,d,1999-07-06 12:05:00,1999-07-06 12:12:00
15762,83,0.0,0,,,d,1999-07-06 19:13:00,1999-07-06 19:13:00
15763,83,0.254,0,,,d,1999-07-06 19:13:00,1999-07-06 19:15:00
15764,83,0.635,0,,,d,1999-07-06 19:13:00,1999-07-06 19:17:00
15765,83,1.016,0,,,d,1999-07-06 19:13:00,1999-07-06 19:19:00
15766,83,1.397,0,,,d,1999-07-06 19:13:00,1999-07-06 19:22:00
15767,83,1.778,0,,,d,1999-07-06 19:13:00,1999-07-06 19:25:00
15768,83,2.032,0,,,d,1999-07-06 19:13:00,1999-07-06 19:28:00
15769,83,2.286,0,,,d,1999-07-06 19:13:00,1999-07-06 19:38:00
15770,83,2.54,0,,,d,1999-07-06 19:13:00,1999-07-06 19:43:00
15771,83,2.794,0,,,d,1999-07-06 19:13:00,1999-07-06 19:47:00
15772,83,3.0479999,0,,,d,1999-07-06 19:13:00,1999-07-06 19:50:00
15773,83,3.4290001,0,,,d,1999-07-06 19:13:00,1999-07-06 19:58:00
15774,83,3.6829998,0,,,d,1999-07-06 19:13:00,1999-07-06 20:02:00
15775,83,3.937,0,,,d,1999-07-06 19:13:00,1999-07-06 20:06:00
15776,83,4.191,0,,,d,1999-07-06 19:13:00,1999-07-06 20:11:00
15777,83,4.572,0,,,d,1999-07-06 19:13:00,1999-07-06 20:15:00
15778,83,4.8259997,0,,,d,1999-07-06 19:13:00,1999-07-06 20:20:00
15779,83,5.08,0,,,d,1999-07-06 19:13:00,1999-07-06 20:25:00
15780,83,5.3339996,0,,,d,1999-07-06 19:13:00,1999-07-06 20:31:00
15781,83,5.7149997,0,,,d,1999-07-06 19:13:00,1999-07-06 20:35:00
15782,83,5.969,0,,,d,1999-07-06 19:13:00,1999-07-06 20:39:00
15783,83,6.223,0,,,d,1999-07-06 19:13:00,1999-07-06 20:44:00
15784,83,6.4769998,0,,,d,1999-07-06 19:13:00,1999-07-06 20:51:00
15785,83,6.7309995,0,,,d,1999-07-06 19:13:00,1999-07-06 20:57:00
15786,83,6.985,0,,,d,1999-07-06 19:13:00,1999-07-06 21:04:00
15787,83,7.239,0,,,d,1999-07-06 19:13:00,1999-07-06 21:39:00
15788,83,0.0,0,,,d,1999-07-07 17:48:00,1999-07-07 17:48:00
15789,83,0.254,0,,,d,1999-07-07 17:48:00,1999-07-07 17:49:00
15790,83,1.016,0,,,d,1999-07-07 17:48:00,1999-07-07 17:51:00
15791,83,1.9050001,0,,,d,1999-07-07 17:48:00,1999-07-07 17:52:00
15792,83,2.54,0,,,d,1999-07-07 17:48:00,1999-07-07 17:53:00
15793,83,3.0479999,0,,,d,1999-07-07 17:48:00,1999-07-07 17:54:00
15794,83,3.4290001,0,,,d,1999-07-07 17:48:00,1999-07-07 17:55:00
15795,83,3.8100002,0,,,d,1999-07-07 17:48:00,1999-07-07 17:57:00
15796,83,4.064,0,,,d,1999-07-07 17:48:00,1999-07-07 17:59:00
15797,83,4.4449997,0,,,d,1999-07-07 17:48:00,1999-07-07 18:00:00
15798,83,4.9529996,0,,,d,1999-07-07 17:48:00,1999-07-07 18:01:00
15799,83,5.3339996,0,,,d,1999-07-07 17:48:00,1999-07-07 18:02:00
15800,83,5.7149997,0,,,d,1999-07-07 17:48:00,1999-07-07 18:03:00
15801,83,5.969,0,,,d,1999-07-07 17:48:00,1999-07-07 18:04:00
15802,83,6.4769998,0,,,d,1999-07-07 17:48:00,1999-07-07 18:05:00
15803,83,6.7309995,0,,,d,1999-07-07 17:48:00,1999-07-07 18:08:00
15804,83,0.0,0,,,d,1999-07-13 17:20:00,1999-07-13 17:20:00
15805,83,0.254,0,,,d,1999-07-13 17:20:00,1999-07-13 17:21:00
15806,83,0.635,0,,,d,1999-07-13 17:20:00,1999-07-13 17:22:00
15807,83,1.016,0,,,d,1999-07-13 17:20:00,1999-07-13 17:23:00
15808,83,1.5239999,0,,,d,1999-07-13 17:20:00,1999-07-13 17:25:00
15809,83,2.032,0,,,d,1999-07-13 17:20:00,1999-07-13 17:27:00
15810,83,2.54,0,,,d,1999-07-13 17:20:00,1999-07-13 17:28:00
15811,83,3.3019998,0,,,d,1999-07-13 17:20:00,1999-07-13 17:29:00
15812,83,3.937,0,,,d,1999-07-13 17:20:00,1999-07-13 17:30:00
15813,83,4.191,0,,,d,1999-07-13 17:20:00,1999-07-13 17:33:00
15814,83,0.0,0,,,d,1999-07-13 19:39:00,1999-07-13 19:39:00
15815,83,0.254,0,,,d,1999-07-13 19:39:00,1999-07-13 19:40:00
15816,83,0.0,0,,,d,1999-07-13 21:02:00,1999-07-13 21:02:00
15817,83,0.254,0,,,d,1999-07-13 21:02:00,1999-07-13 21:03:00
15818,83,0.0,0,,,d,1999-07-14 11:27:00,1999-07-14 11:27:00
15819,83,0.254,0,,,d,1999-07-14 11:27:00,1999-07-14 11:51:00
15820,83,0.508,0,,,d,1999-07-14 11:27:00,1999-07-14 12:16:00
15821,83,1.143,0,,,d,1999-07-14 11:27:00,1999-07-14 12:18:00
15822,83,1.6509999,0,,,d,1999-07-14 11:27:00,1999-07-14 12:20:00
