flume,preName,dataType,startTime,endTime,runoffDur_cal,rainDurMin,runoffVolume_DAP,runoffPeak_DAP,sediKg_DAP,runRainRatio,runEventCode,nGauges,maxRain,minRain,rainStartTime,rainEndTime,ratioFlag,runTimeFlag,missingRunDAPFlag,noRunRateFlag,noRainFlag,lowRainFlag,lowRunFlag,runCodeFlag,runCalc_dFlag,rainCodeFlag,timeFlag,intensityFlag,sameRainFlag,rainLateFlag,runTooLateFlag,runTooLateFlag2
102,a19720906-132100,a,1972-09-06 13:21:00,1972-09-06 14:08:00,47.0,55.0,9.685019999999998,46.210474,,0.4144565211978684,0,1.0,23.368000030517578,23.368000030517578,1972-09-06 13:15:00,1972-09-06 14:10:00,,,,,,,,,,,,,,,,
102,a19721006-103500,a,1972-10-06 10:35:00,1972-10-06 11:08:00,33.0,63.0,2.7203399999999998,30.290211199999998,,0.24906976900771502,0,1.0,10.92199993133545,10.92199993133545,1972-10-06 09:43:00,1972-10-06 10:46:00,,,,,,,,,,,,,,,,
102,a19721019-131800,a,1972-10-19 13:18:00,1972-10-19 15:33:00,135.0,274.0,2.5339548,3.3603691999999996,,0.12316296652539085,0,1.0,20.573999404907227,20.573999404907227,1972-10-19 11:10:00,1972-10-19 15:44:00,,,0.0,,,,,,,,,,,,,
102,a19730612-172000,a,1973-06-12 17:20:00,1973-06-12 17:20:00,,30.0,0.9905999999999999,0.0,,0.1772727329605163,0,1.0,5.5879998207092285,5.5879998207092285,1973-06-12 17:02:00,1973-06-12 17:32:00,,,,1.0,,,,,,,,,,,,
102,a19730710-182000,a,1973-07-10 18:20:00,1973-07-10 18:50:00,30.0,214.0,0.0393954,0.228092,,0.0021845069941967272,0,1.0,18.034000396728516,18.034000396728516,1973-07-10 17:57:00,1973-07-10 21:31:00,,,,,,,,,,,,,,,,
102,a19730714-120000,a,1973-07-14 12:00:00,1973-07-14 12:37:00,37.0,74.0,2.59842,17.098543399999997,,0.17050000256065312,1,1.0,15.239999771118164,15.239999771118164,1973-07-14 11:23:00,1973-07-14 12:37:00,,,,,,,,1.0,,,,,,,,
102,a19730715-031000,a,1973-07-15 03:10:00,1973-07-15 03:36:00,26.0,219.0,0.40893999999999997,2.5767792,,0.03926829435148953,1,1.0,10.413999557495117,10.413999557495117,1973-07-15 01:22:00,1973-07-15 05:01:00,,,,,,,,1.0,,,,,,,,
102,a19730727-131700,a,1973-07-27 13:17:00,1973-07-27 14:52:00,95.0,68.0,19.22018,81.9197752,,0.4819745422104812,1,1.0,39.87799835205078,39.87799835205078,1973-07-27 13:04:00,1973-07-27 14:12:00,,,,,,,,1.0,,,,,,,,
102,a19730821-184300,a,1973-08-21 18:43:00,1973-08-21 19:13:00,30.0,100.0,0.32994599999999996,1.4950693999999998,,0.027062499136319335,0,1.0,12.192000389099121,12.192000389099121,1973-08-21 18:28:00,1973-08-21 20:08:00,,,,,,,,,,,,,,,,
102,a19730916-172600,a,1973-09-16 17:26:00,1973-09-16 17:37:00,11.0,119.0,0.00254,0.0150622,,0.00028571427468029116,0,1.0,8.890000343322754,8.890000343322754,1973-09-16 15:36:00,1973-09-16 17:35:00,,,,,,,1.0,,,,,,,,,
102,a19740707-142300,a,1974-07-07 14:23:00,1974-07-07 14:49:00,26.0,53.0,0.04064,0.30860999999999994,,0.003137254787402194,0,1.0,12.954000473022461,12.954000473022461,1974-07-07 14:00:00,1974-07-07 14:53:00,,,,,,,,,,,,,,,,
102,a19740719-231700,a,1974-07-19 23:17:00,1974-07-20 01:27:00,130.0,110.0,6.24332,29.311599999999995,,0.2363461505696341,0,1.0,26.416000366210938,26.416000366210938,1974-07-19 23:06:00,1974-07-20 00:56:00,,,,,,,,,,,,,,,,
102,a19740728-201500,a,1974-07-28 20:15:00,1974-07-29 00:56:00,281.0,274.0,4.85902,33.9344,,0.18940594555097204,0,1.0,25.65399932861328,25.65399932861328,1974-07-28 20:09:00,1974-07-29 00:43:00,,,0.0,,,,,,,,,,,,,
102,a19740730-034500,a,1974-07-30 03:45:00,1974-07-30 04:46:00,61.0,70.0,1.2649199999999998,8.77824,,0.10163265225131424,0,1.0,12.446000099182129,12.446000099182129,1974-07-30 03:22:00,1974-07-30 04:32:00,,,,,,,,,,,,,,,,
102,a19740801-183000,a,1974-08-01 18:30:00,1974-08-01 19:25:00,55.0,605.0,4.55676,21.27504,,0.1645871510649558,0,1.0,27.68600082397461,27.68600082397461,1974-08-01 18:20:00,1974-08-02 04:25:00,,,,,,,,,,,,,,,,
102,a19740803-141400,a,1974-08-03 14:14:00,1974-08-03 14:39:00,25.0,33.0,0.02794,0.40487599999999996,,0.006470588475382149,0,1.0,4.317999839782715,4.317999839782715,1974-08-03 14:08:00,1974-08-03 14:41:00,,,,,,,,,,,,,,,,
102,a19740804-122100,a,1974-08-04 12:21:00,1974-08-04 13:06:00,45.0,255.0,0.20573999999999998,1.31191,,0.021315788530140135,0,1.0,9.652000427246094,9.652000427246094,1974-08-04 12:14:00,1974-08-04 16:29:00,,,,,,,,,,,,,,,,
102,a19740813-212700,a,1974-08-13 21:27:00,1974-08-13 21:58:00,31.0,145.0,0.18288,1.5217139999999998,,0.012857142877831598,0,1.0,14.223999977111816,14.223999977111816,1974-08-13 21:22:00,1974-08-13 23:47:00,,,,,,,,,,,,,,,,
102,a19740902-175300,a,1974-09-02 17:53:00,1974-09-02 19:02:00,69.0,597.0,0.64516,3.1038799999999998,,0.03432432518813454,0,1.0,18.79599952697754,18.79599952697754,1974-09-02 17:39:00,1974-09-03 03:36:00,,,,,,,,,,,,,,,,
102,a19740924-170300,a,1974-09-24 17:03:00,1974-09-24 18:04:00,61.0,267.0,6.5278,42.9514,,0.321250004824691,0,1.0,20.31999969482422,20.31999969482422,1974-09-24 16:51:00,1974-09-24 21:18:00,,,,,,,,,,,,,,,,
102,a19741012-120100,a,1974-10-12 12:01:00,1974-10-12 19:36:00,455.0,503.0,2.14376,14.653259999999998,0.0,0.14551723791273505,1,1.0,14.732000350952148,14.732000350952148,1974-10-12 11:48:00,1974-10-12 20:11:00,,,,,,,,1.0,,,,1.0,1.0,,,
102,a19741022-121600,a,1974-10-22 12:16:00,1974-10-22 13:02:00,46.0,28.0,2.4815799999999997,16.18234,,0.27138888730383526,1,1.0,9.144000053405762,9.144000053405762,1974-10-22 12:08:00,1974-10-22 12:36:00,,,,,,,,1.0,,,,,,,,
102,a19741029-075000,a,1974-10-29 07:50:00,1974-10-29 08:37:00,47.0,421.0,0.44958,2.240534,,0.022405063308176723,1,1.0,20.06599998474121,20.06599998474121,1974-10-29 05:48:00,1974-10-29 12:49:00,,,,,,,,1.0,,,,,,,,
102,a19750705-171100,a,1975-07-05 17:11:00,1975-07-05 17:35:00,24.0,630.0,2.01168,20.37334,,0.1070270297204825,0,1.0,18.79599952697754,18.79599952697754,1975-07-05 17:04:00,1975-07-06 03:34:00,,,,,,,,,,,,,,,,
102,a19750708-183900,a,1975-07-08 18:39:00,1975-07-08 18:58:00,19.0,100.0,0.3937,4.1274999999999995,,0.05344827458880079,0,1.0,7.366000175476074,7.366000175476074,1975-07-08 17:08:00,1975-07-08 18:48:00,,,,,,,,,,,,,,,,
102,a19750712-161500,a,1975-07-12 16:15:00,1975-07-12 16:55:00,40.0,44.0,10.82548,85.6488,,0.398317764389173,0,1.0,27.17799949645996,27.17799949645996,1975-07-12 16:03:00,1975-07-12 16:47:00,,,,,,,,,,,,,,,,
102,a19750717-134100,a,1975-07-17 13:41:00,1975-07-17 14:51:00,70.0,125.0,41.29532,107.84840000000001,,0.5684615604320032,0,1.0,72.64399719238281,72.64399719238281,1975-07-17 13:32:00,1975-07-17 15:37:00,,,,,,,,,,,,,,,,
102,a19750723-221100,a,1975-07-23 22:11:00,1975-07-23 22:41:00,30.0,30.0,0.39877999999999997,3.429,,0.05413792974478531,0,1.0,7.366000175476074,7.366000175476074,1975-07-23 21:58:00,1975-07-23 22:28:00,,,,,,,,,,,,,,,,
102,a19750822-180200,a,1975-08-22 18:02:00,1975-08-22 18:22:00,20.0,83.0,0.2159,2.240534,,0.0217948714927246,1,1.0,9.906000137329102,9.906000137329102,1975-08-22 17:20:00,1975-08-22 18:43:00,,,,,,,,1.0,,,,,,,,
102,a19750903-234800,a,1975-09-03 23:48:00,1975-09-04 00:22:00,34.0,115.0,0.45211999999999997,2.79908,,0.032962963916400384,0,1.0,13.715999603271484,13.715999603271484,1975-09-03 23:30:00,1975-09-04 01:25:00,,,,,,,,,,,,,,,,
102,a19750907-144200,a,1975-09-07 14:42:00,1975-09-07 15:44:00,62.0,160.0,2.4714199999999997,23.144479999999998,,0.1907843067588959,0,1.0,12.954000473022461,12.954000473022461,1975-09-07 14:30:00,1975-09-07 17:10:00,,,,,,,,,,,,,,,,
102,a19750913-160500,a,1975-09-13 16:05:00,1975-09-13 17:03:00,58.0,360.0,5.168899999999999,18.63344,,0.2608974322805562,0,1.0,19.812000274658203,19.812000274658203,1975-09-13 15:52:00,1975-09-13 21:52:00,,,,,,,,,,,,,,,,
102,a19760812-162900,a,1976-08-12 16:29:00,1976-08-12 16:53:00,24.0,58.0,0.09652,1.119632,,0.01461538441276826,0,1.0,6.604000091552734,6.604000091552734,1976-08-12 15:48:00,1976-08-12 16:46:00,,,,,,,,,,,,,,,,
102,a19760906-152200,a,1976-09-06 15:22:00,1976-09-06 16:32:00,70.0,71.0,7.0129399999999995,33.9344,,0.296881723690244,0,1.0,23.621999740600586,23.621999740600586,1976-09-06 15:05:00,1976-09-06 16:16:00,,,,,,,,,,,,,,,,
102,a19760910-173100,a,1976-09-10 17:31:00,1976-09-10 18:03:00,32.0,36.0,1.53924,8.77824,,0.13466666307112823,0,1.0,11.430000305175781,11.430000305175781,1976-09-10 17:18:00,1976-09-10 17:54:00,,,,,,,,,,,,,,,,
102,a19761024-035000,a,1976-10-24 03:50:00,1976-10-24 03:50:00,,28.0,1.016,0.0,,0.1818181876518116,0,1.0,5.5879998207092285,5.5879998207092285,1976-10-24 03:41:00,1976-10-24 04:09:00,,,,1.0,,,,,,,,,,,,
102,a19770122-150000,a,1977-01-22 15:00:00,1977-01-22 15:31:00,31.0,806.0,1.4300682599999999,8.498459,,0.11490183581904155,1,1.0,12.446000099182129,12.446000099182129,1977-01-22 03:53:00,1977-01-22 17:19:00,,,,,,,,1.0,,,,1.0,,,,1.0
102,a19770622-125100,a,1977-06-22 12:51:00,1977-06-22 14:08:00,77.0,48.0,2.02187556,11.187937999999999,,0.18091227853183642,1,1.0,11.175999641418457,11.175999641418457,1977-06-22 12:42:00,1977-06-22 13:30:00,,,,,,,,1.0,,,,,,,,
102,a19770704-045000,a,1977-07-04 04:50:00,1977-07-04 05:26:00,36.0,375.0,0.01532128,0.066421,,0.0010582456368990684,0,1.0,14.477999687194824,14.477999687194824,1977-07-03 23:48:00,1977-07-04 06:03:00,,,,,,,,,,,,,,,,
102,a19770713-141200,a,1977-07-13 14:12:00,1977-07-13 14:36:00,24.0,170.0,1.9850709599999998,15.410002200000001,,0.173671995363037,1,1.0,11.430000305175781,11.430000305175781,1977-07-13 14:03:00,1977-07-13 16:53:00,,,,,,,,1.0,,,,,,,,
102,a19770722-202900,a,1977-07-22 20:29:00,1977-07-22 20:59:00,30.0,186.0,0.0604266,0.3151632,,0.00820344808043594,0,1.0,7.366000175476074,7.366000175476074,1977-07-22 17:39:00,1977-07-22 20:45:00,,,,,,,,,,,,,,,,
102,a19770723-071600,a,1977-07-23 07:16:00,1977-07-23 12:11:00,295.0,728.0,2.1788374,11.8415562,,0.12432029645758347,1,1.0,17.525999069213867,17.525999069213867,1977-07-23 06:18:00,1977-07-23 18:26:00,,,0.0,,,,,1.0,,,,1.0,,,,
102,a19770731-181600,a,1977-07-31 18:16:00,1977-07-31 19:11:00,55.0,142.0,1.9904405199999997,7.179182999999999,,0.14785622758822972,0,1.0,13.461999893188477,13.461999893188477,1977-07-31 17:27:00,1977-07-31 19:49:00,,,,,,,,,,,,,,,,
102,a19770801-220700,a,1977-08-01 22:07:00,1977-08-01 23:01:00,54.0,137.0,1.63708842,16.1847784,,0.1401136954691916,1,1.0,11.684000015258789,11.684000015258789,1977-08-01 22:06:00,1977-08-02 00:23:00,,,,,,,,1.0,,,,,,,,
102,a19770806-211700,a,1977-08-06 21:17:00,1977-08-06 21:55:00,38.0,180.0,0.35880801999999995,2.2265639999999998,,0.03923972199304163,0,1.0,9.144000053405762,9.144000053405762,1977-08-06 21:15:00,1977-08-07 00:15:00,,,,,,,,,,,,,,,,
102,a19770815-160600,a,1977-08-15 16:06:00,1977-08-15 17:10:00,64.0,67.0,6.88064664,44.348552399999996,,0.3186959977476077,0,1.0,21.59000015258789,21.59000015258789,1977-08-15 15:59:00,1977-08-15 17:06:00,,,,,,,,,,,,,,,,
102,a19770816-040700,a,1977-08-16 04:07:00,1977-08-16 05:12:00,65.0,345.0,1.11873284,3.7738304,,0.08156407643327465,0,1.0,13.715999603271484,13.715999603271484,1977-08-16 00:13:00,1977-08-16 05:58:00,,,,,,,,,,,,,,,,
102,a19770901-201500,a,1977-09-01 20:15:00,1977-09-01 22:37:00,142.0,253.0,6.2995759200000006,20.376133999999997,,0.22753650698965888,0,1.0,27.68600082397461,27.68600082397461,1977-09-01 18:15:00,1977-09-01 22:28:00,,,0.0,,,,,,,,,,,,,
102,a19770905-171600,a,1977-09-05 17:16:00,1977-09-05 17:47:00,31.0,130.0,0.46525433999999993,4.5132752,,0.055506363838453796,0,1.0,8.381999969482422,8.381999969482422,1977-09-05 16:47:00,1977-09-05 18:57:00,,,,,,,,,,,,,,,,
102,a19770926-144700,a,1977-09-26 14:47:00,1977-09-26 17:57:00,190.0,600.0,24.18700268,64.71439939999999,,0.42701534920664097,1,1.0,56.641998291015625,56.641998291015625,1977-09-26 09:17:00,1977-09-26 19:17:00,,,0.0,,,,,1.0,,,,1.0,,,,
102,a19771006-161400,a,1977-10-06 16:14:00,1977-10-06 18:47:00,153.0,917.0,0.69477636,3.1067756,,0.01953814210259969,1,1.0,35.560001373291016,35.560001373291016,1977-10-06 15:12:00,1977-10-07 06:29:00,,,0.0,,,,,1.0,,,,,,,,
102,a19771009-085800,a,1977-10-09 08:58:00,1977-10-09 09:43:00,45.0,342.0,0.29110431999999997,0.813689,,0.014884155414499183,0,1.0,19.558000564575195,19.558000564575195,1977-10-09 03:45:00,1977-10-09 09:27:00,,,,,,,,,,,,,,,,
102,a19780117-065800,a,1978-01-17 06:58:00,1978-01-17 10:17:00,199.0,184.0,1.1722658799999999,2.7951175999999998,,0.14422562039714057,0,1.0,8.128000259399414,8.128000259399414,1978-01-17 06:55:00,1978-01-17 09:59:00,,,0.0,,,,,,,,,,,,,
102,a19780725-140300,a,1978-07-25 14:03:00,1978-07-25 15:01:00,58.0,49.0,2.8033141799999997,16.1847784,,0.10125385019755104,0,1.0,27.68600082397461,27.68600082397461,1978-07-25 14:00:00,1978-07-25 14:49:00,,,,,,,,,,,,,,,,
102,a19780727-004600,a,1978-07-27 00:46:00,1978-07-27 01:11:00,25.0,402.0,0.23412196,2.2265639999999998,,0.02048311056422141,0,1.0,11.430000305175781,11.430000305175781,1978-07-26 18:15:00,1978-07-27 00:57:00,,,,,,,,,,,,,,,,1.0
102,a19780730-183700,a,1978-07-30 18:37:00,1978-07-30 19:08:00,31.0,223.0,1.24437902,13.210793999999998,,0.12247825183943879,0,1.0,10.15999984741211,10.15999984741211,1978-07-30 18:35:00,1978-07-30 22:18:00,,,,,,,,,,,,,,,,
102,a19780801-145800,a,1978-08-01 14:58:00,1978-08-01 15:35:00,37.0,56.0,1.39159488,9.0608658,,0.1095744016456424,0,1.0,12.699999809265137,12.699999809265137,1978-08-01 14:50:00,1978-08-01 15:46:00,,,,,,,,,,,,,,,,
102,a19780818-181500,a,1978-08-18 18:15:00,1978-08-18 18:37:00,22.0,43.0,0.18365215999999998,1.9691349999999999,,0.025822857184409326,0,1.0,7.111999988555908,7.111999988555908,1978-08-18 17:43:00,1978-08-18 18:26:00,,,,,,,,,,,,,,,,
102,a19780921-182800,a,1978-09-21 18:28:00,1978-09-21 19:12:00,44.0,92.0,0.1832864,1.1124184,,0.018989472843640894,0,1.0,9.652000427246094,9.652000427246094,1978-09-21 17:32:00,1978-09-21 19:04:00,,,,,,,,,,,,,,,,
102,a19781021-090500,a,1978-10-21 09:05:00,1978-10-21 10:04:00,59.0,157.0,0.32657287999999995,0.9400286,,0.02073741916395319,0,1.0,15.748000144958496,15.748000144958496,1978-10-21 07:42:00,1978-10-21 10:19:00,,,,,,,,,,,,,,,,
102,a19781023-060800,a,1978-10-23 06:08:00,1978-10-23 13:37:00,449.0,664.0,0.82363818,1.9691349999999999,,0.032754242543495606,0,1.0,25.145999908447266,25.145999908447266,1978-10-23 02:40:00,1978-10-23 13:44:00,,,0.0,,,,,,,,,,,,,
102,a19781124-190900,a,1978-11-24 19:09:00,1978-11-24 19:58:00,49.0,311.0,0.44556679999999993,1.4018768,,0.03508400052690882,0,1.0,12.699999809265137,12.699999809265137,1978-11-24 15:25:00,1978-11-24 20:36:00,,,,,,,,,,,,,,,,
102,a19790813-144000,a,1979-08-13 14:40:00,1979-08-13 15:13:00,33.0,23.0,0.33111186,2.361946,,0.0407371861999013,0,1.0,8.128000259399414,8.128000259399414,1979-08-13 14:29:00,1979-08-13 14:52:00,,,,,,,,,,,,,,,,
102,a19790818-193800,a,1979-08-18 19:38:00,1979-08-18 20:18:00,40.0,258.0,1.6667327599999997,19.0627508,,0.12866549497014887,1,1.0,12.953999519348145,12.953999519348145,1979-08-18 15:38:00,1979-08-18 19:56:00,,,,,,,,1.0,,,,,,,,
102,a19790916-013500,a,1979-09-16 01:35:00,1979-09-16 02:48:00,73.0,213.0,0.11520678,0.5202935999999999,,0.02159857098062087,0,1.0,5.334000110626221,5.334000110626221,1979-09-15 22:45:00,1979-09-16 02:18:00,,,,,,,,,,,,,,,,
102,a19800710-161000,a,1980-07-10 16:10:00,1980-07-10 22:29:00,379.0,382.0,0.0198628,0.2334768,,0.0019550000293611547,0,1.0,10.15999984741211,10.15999984741211,1980-07-10 16:05:00,1980-07-10 22:27:00,,,0.0,,,,,,,,,,,,,
102,a19800711-141900,a,1980-07-11 14:19:00,1980-07-11 14:43:00,24.0,103.0,0.04697476,0.2187702,,0.006377241227388915,0,1.0,7.366000175476074,7.366000175476074,1980-07-11 14:13:00,1980-07-11 15:56:00,,,,,,,,,,,,,,,,
102,a19800712-215100,a,1980-07-12 21:51:00,1980-07-12 22:08:00,17.0,491.0,0.045740319999999994,0.3611626,,0.0033348149112726864,0,1.0,13.715999603271484,13.715999603271484,1980-07-12 17:45:00,1980-07-13 01:56:00,,,,,,,,,,,,,,,,
102,a19800725-134600,a,1980-07-25 13:46:00,1980-07-25 14:03:00,17.0,48.0,0.08529319999999999,0.7986013999999999,,0.011193333501440333,1,1.0,7.619999885559082,7.619999885559082,1980-07-25 13:15:00,1980-07-25 14:03:00,,,,,,,,1.0,,,,,,,,
102,a19800729-131900,a,1980-07-29 13:19:00,1980-07-29 13:40:00,21.0,74.0,0.0720598,0.5805678,,0.009782758387640504,1,1.0,7.366000175476074,7.366000175476074,1980-07-29 13:06:00,1980-07-29 14:20:00,,,,,,,,1.0,,,,,,,,
102,a19800730-160800,a,1980-07-30 16:08:00,1980-07-30 16:42:00,34.0,34.0,2.2124162,18.8912754,,0.1427917992709014,0,1.0,15.494000434875488,15.494000434875488,1980-07-30 15:59:00,1980-07-30 16:33:00,,,,,,,,,,,,,,,,
102,a19800731-142800,a,1980-07-31 14:28:00,1980-07-31 14:38:00,10.0,21.0,0.0267335,0.33314639999999995,,0.005539473439005555,0,1.0,4.826000213623047,4.826000213623047,1980-07-31 14:20:00,1980-07-31 14:41:00,,,,,,,,,,,,,,,,
102,a19800824-154100,a,1980-08-24 15:41:00,1980-08-24 16:40:00,59.0,117.0,1.3294487,2.7349957999999996,,0.06797467336246986,0,1.0,19.558000564575195,19.558000564575195,1980-08-24 15:46:00,1980-08-24 17:43:00,,,,,,,,,,,,,,1.0,,
102,a19810627-163300,a,1981-06-27 16:33:00,1981-06-27 16:48:00,15.0,18.0,0.06347206,0.7122413999999999,,0.04997800075059426,0,1.0,1.2699999809265137,1.2699999809265137,1981-06-27 15:40:00,1981-06-27 15:58:00,,,,,,,,,,1.0,1.0,1.0,,,,
102,a19810708-185700,a,1981-07-08 18:57:00,1981-07-08 19:54:00,57.0,147.0,1.82808372,7.744485399999999,,0.09110354437307534,0,1.0,20.06599998474121,20.06599998474121,1981-07-08 18:51:00,1981-07-08 21:18:00,,,,,,,,,,,,,,,,
102,a19810712-200600,a,1981-07-12 20:06:00,1981-07-12 20:33:00,27.0,95.0,0.39225474,2.9486351999999996,,0.06434624794643466,0,1.0,6.0960001945495605,6.0960001945495605,1981-07-12 19:56:00,1981-07-12 21:31:00,,,,,,,,,,,,,,,,
102,a19810719-163900,a,1981-07-19 16:39:00,1981-07-19 17:31:00,52.0,66.0,2.27003102,9.942067999999999,,0.12587506765341971,0,1.0,18.034000396728516,18.034000396728516,1981-07-19 16:30:00,1981-07-19 17:36:00,,,,,,,,,,,,,,,,
102,a19810721-194400,a,1981-07-21 19:44:00,1981-07-21 20:07:00,23.0,17.0,0.2313559,2.0192238,,0.035032691822026236,0,1.0,6.604000091552734,6.604000091552734,1981-07-21 19:41:00,1981-07-21 19:58:00,,,,,,,,,,,,,,,,
102,a19810725-030500,a,1981-07-25 03:05:00,1981-07-25 03:24:00,19.0,49.0,0.11782043999999998,1.0241787999999998,,0.018554400278659133,0,1.0,6.349999904632568,6.349999904632568,1981-07-25 02:30:00,1981-07-25 03:19:00,,,,,,,,,,,,,,,,
102,a19810728-211300,a,1981-07-28 21:13:00,1981-07-28 23:05:00,112.0,184.0,1.6600423999999998,7.179182999999999,,0.0673773182523305,1,1.0,24.63800048828125,24.63800048828125,1981-07-28 21:15:00,1981-07-29 00:19:00,,,,,,,,1.0,,,,,,1.0,,
102,a19810730-200200,a,1981-07-30 20:02:00,1981-07-30 23:51:00,229.0,775.0,6.5880107,26.765986599999998,,0.18526463570241114,1,1.0,35.560001373291016,35.560001373291016,1981-07-30 20:00:00,1981-07-31 08:55:00,,,0.0,,,,,1.0,,,,,,,,
102,a19810801-151700,a,1981-08-01 15:17:00,1981-08-01 15:36:00,19.0,54.0,0.30720284,2.8866845999999997,,0.05258521732263037,0,1.0,5.8420000076293945,5.8420000076293945,1981-08-01 14:49:00,1981-08-01 15:43:00,,,,,,,,,,,,,,,,
102,a19810810-152000,a,1981-08-10 15:20:00,1981-08-10 15:50:00,30.0,239.0,4.8327208399999995,45.7604622,,0.24392897097733227,0,1.0,19.812000274658203,19.812000274658203,1981-08-10 13:45:00,1981-08-10 17:44:00,,,,,,,,,,,,,,,,
102,a19810812-090400,a,1981-08-12 09:04:00,1981-08-12 09:28:00,24.0,101.0,0.08847836,0.8443214,,0.016587618703594757,0,1.0,5.334000110626221,5.334000110626221,1981-08-12 08:45:00,1981-08-12 10:26:00,,,,,,,,,,,,,,,,
102,a19810813-182600,a,1981-08-13 18:26:00,1981-08-13 18:32:00,6.0,104.0,0.0037058599999999996,0.09540239999999998,,0.0006343478252585262,0,1.0,5.8420000076293945,5.8420000076293945,1981-08-13 17:40:00,1981-08-13 19:24:00,,,,,,,,,,,,,,,,
102,a19810819-030600,a,1981-08-19 03:06:00,1981-08-19 03:25:00,19.0,182.0,0.21177758,1.5717266,,0.020335854522634426,0,1.0,10.413999557495117,10.413999557495117,1981-08-19 02:50:00,1981-08-19 05:52:00,,,,,,,,,,,,,,,,
102,a19810831-165800,a,1981-08-31 16:58:00,1981-08-31 17:40:00,42.0,37.0,3.78792486,26.870355199999995,,0.23301702381342526,0,1.0,16.256000518798828,16.256000518798828,1981-08-31 16:55:00,1981-08-31 17:32:00,,,,,,,,,,,,,,,,
102,a19810903-165700,a,1981-09-03 16:57:00,1981-09-03 17:26:00,29.0,77.0,0.9875773999999999,5.3264562,,0.06943035725457922,0,1.0,14.223999977111816,14.223999977111816,1981-09-03 16:51:00,1981-09-03 18:08:00,,,,,,,,,,,,,,,,
102,a19820706-120900,a,1982-07-06 12:09:00,1982-07-06 12:50:00,41.0,39.0,0.83058254,6.030976,,0.04302644546385404,0,1.0,19.304000854492188,19.304000854492188,1982-07-06 12:06:00,1982-07-06 12:45:00,,,,,,,,,,,,,,,,
102,a19820720-214900,a,1982-07-20 21:49:00,1982-07-21 00:14:00,145.0,177.0,0.7794370999999999,2.3072597999999997,,0.045127207556775975,0,1.0,17.27199935913086,17.27199935913086,1982-07-20 21:45:00,1982-07-21 00:42:00,,,,,,,,,,,,,,,,
102,a19820730-214500,a,1982-07-30 21:45:00,1982-07-30 22:02:00,17.0,62.0,0.06398768,0.5439664,,0.00839733345944863,0,1.0,7.619999885559082,7.619999885559082,1982-07-30 21:28:00,1982-07-30 22:30:00,,,,,,,,,,,,,,,,
102,a19820731-155600,a,1982-07-31 15:56:00,1982-07-31 16:13:00,17.0,258.0,0.03186938,0.264541,,0.0038021212259641535,0,1.0,8.381999969482422,8.381999969482422,1982-07-31 12:35:00,1982-07-31 16:53:00,,,,,,,,,,,,,,,,
102,a19820803-180100,a,1982-08-03 18:01:00,1982-08-03 18:22:06,21.1,27.0,0.11058143999999999,0.973201,,0.019789091544023172,0,1.0,5.5879998207092285,5.5879998207092285,1982-08-03 18:00:00,1982-08-03 18:27:00,,,,,,,,,,,,,,,,
102,a19820811-153300,a,1982-08-11 15:33:00,1982-08-11 15:47:54,14.899999999999999,67.0,0.023482299999999998,0.19766279999999997,,0.004202272862102495,0,1.0,5.5879998207092285,5.5879998207092285,1982-08-11 15:15:00,1982-08-11 16:22:00,,,,,,,,,,,,,,,,
102,a19820812-145200,a,1982-08-12 14:52:00,1982-08-12 15:15:54,23.9,26.0,0.6465722399999999,6.1684662,,0.09790615248885887,0,1.0,6.604000091552734,6.604000091552734,1982-08-12 14:50:00,1982-08-12 15:16:00,,,,,,,,,,,,,,,,
102,a19820823-142900,a,1982-08-23 14:29:00,1982-08-23 16:03:24,94.4,96.0,4.9877091,13.493267399999999,,0.16228636758438145,0,1.0,30.733999252319336,30.733999252319336,1982-08-23 14:25:00,1982-08-23 16:01:00,,,,,,,,,,,,,,,,
102,a19820829-224100,a,1982-08-29 22:41:00,1982-08-29 23:22:00,41.0,160.0,0.049149,0.2565654,,0.008413043467273805,0,1.0,5.8420000076293945,5.8420000076293945,1982-08-29 21:15:00,1982-08-29 23:55:00,,,,,,,,,,,,,,,,
102,a19820910-153500,a,1982-09-10 15:35:00,1982-09-10 16:42:00,67.0,116.0,3.0615128,10.4926384,,0.1628810851801666,0,1.0,18.79599952697754,18.79599952697754,1982-09-10 15:42:00,1982-09-10 17:38:00,,,,,,,,,,,,,,1.0,,
102,a19820911-130400,a,1982-09-11 13:04:00,1982-09-11 14:06:18,62.3,181.0,9.61057514,48.2177344,,0.41127076033246374,0,1.0,23.368000030517578,23.368000030517578,1982-09-11 12:00:00,1982-09-11 15:01:00,,,,,,,,,,,,,,,,
102,a19830724-011700,a,1983-07-24 01:17:00,1983-07-24 01:54:24,37.39999999999998,411.0,0.7691196199999999,4.992242999999999,,0.034804943201659694,0,1.0,22.097999572753906,22.097999572753906,1983-07-23 19:32:00,1983-07-24 02:23:00,,,,,,,,,,,,,,,,
102,a19830725-160600,a,1983-07-25 16:06:00,1983-07-25 16:34:00,28.0,88.0,0.35429698,2.0192238,,0.027897400418976915,0,1.0,12.699999809265137,12.699999809265137,1983-07-25 15:45:00,1983-07-25 17:13:00,,,,,,,,,,,,,,,,
