flume,duration_DAP,runoffVolume_DAP,runoffPeak_DAP,runEventCode,dataType,runCalc_d,startTime,endTime,preName,missingRunDAPFlag,intervalNewHr
102,26.0,0.0,,9,d,0.0,1999-07-05 13:32:00,1999-07-05 22:32:00,d19990705-133200,2.0,19.083333333333332
102,9.0,,,8,d,0.0,1999-07-06 12:08:00,1999-07-06 12:17:00,d19990706-120800,1.0,13.6
102,128.0,,,9,d,0.0,1999-07-06 19:12:00,1999-07-06 21:20:00,d19990706-191200,1.0,6.916666666666667
102,27.0,,,9,d,0.0,1999-07-07 17:47:00,1999-07-07 18:14:00,d19990707-174700,1.0,20.45
102,14.0,,,9,d,0.0,1999-07-13 17:22:00,1999-07-13 17:36:00,d19990713-172200,1.0,143.13333333333333
102,18.0,10.070942034665496,,1,d,1.0,1999-07-14 12:16:00,1999-07-14 22:05:00,d19990714-121600,1.0,18.666666666666668
102,678.0,,,5,d,0.0,1999-07-15 05:15:00,1999-07-15 16:33:00,d19990715-051500,1.0,7.166666666666667
102,11.0,,,9,d,0.0,1999-07-18 05:53:00,1999-07-18 06:04:00,d19990718-055300,1.0,61.333333333333336
102,15.0,,,8,d,0.0,1999-07-22 15:30:00,1999-07-22 15:45:00,d19990722-153000,1.0,105.43333333333334
102,16.0,0.7289515340700745,5.412501204013824,1,d,1.0,1999-07-27 18:05:00,1999-07-27 20:15:00,d19990727-180500,0.0,122.33333333333333
102,56.0,6.643248361349105,38.05666749477386,1,d,1.0,1999-08-02 18:41:00,1999-08-02 19:37:00,d19990802-184100,,142.43333333333334
102,20.0,,,9,d,0.0,1999-08-05 00:51:00,1999-08-05 01:11:00,d19990805-005100,1.0,53.233333333333334
102,20.0,,,2,d,0.0,1999-08-05 18:03:00,1999-08-05 18:23:00,d19990805-180300,1.0,16.866666666666667
102,6.0,,,9,d,0.0,1999-08-08 19:22:00,1999-08-08 19:28:00,d19990808-192200,1.0,72.98333333333333
102,11.0,,,9,d,0.0,1999-08-09 20:09:00,1999-08-09 20:20:00,d19990809-200900,1.0,24.683333333333334
102,4.0,,,9,d,0.0,1999-08-13 17:56:00,1999-08-13 18:00:00,d19990813-175600,1.0,93.6
102,24.0,0.20186096113175153,2.303383734822273,1,d,1.0,1999-08-16 17:11:00,1999-08-16 17:35:00,d19990816-171100,,71.18333333333334
102,8.0,,,9,d,0.0,1999-08-18 15:07:00,1999-08-18 15:15:00,d19990818-150700,1.0,45.53333333333333
102,66.0,7.838925439119339,29.54139268398285,1,d,1.0,1999-08-28 18:04:00,1999-08-28 19:10:00,d19990828-180400,,242.81666666666666
102,101.0,,,9,d,0.0,1999-08-29 23:48:00,1999-08-30 01:29:00,d19990829-234800,1.0,28.633333333333333
102,36.0,0.9359369590878486,6.075024732947349,9,d,0.0,1999-08-31 16:43:00,1999-08-31 18:49:00,d19990831-164300,1.0,39.233333333333334
102,42.0,1.741491289436817,16.878495252132414,1,d,1.0,1999-09-02 16:05:00,1999-09-02 16:47:00,d19990902-160500,,45.266666666666666
102,35.0,0.49243158027529715,3.6760201692581176,1,d,1.0,1999-09-03 16:10:00,1999-09-03 16:45:00,d19990903-161000,,23.383333333333333
102,2.0,,,9,d,0.0,1999-09-16 18:28:00,1999-09-16 18:30:00,d19990916-182800,1.0,313.71666666666664
102,7.0,,,9,d,0.0,1999-09-23 13:18:00,1999-09-23 13:25:00,d19990923-131800,1.0,162.8
102,48.0,,,2,d,0.0,2000-05-17 09:32:00,2000-05-17 10:20:00,d20000517-093200,1.0,5684.116666666667
102,3.25,,,2,d,0.0,2000-05-23 08:44:45,2000-05-23 08:48:00,d20000523-084445,1.0,142.4125
102,12.5,,,9,d,0.0,2000-06-17 14:51:15,2000-06-17 15:03:45,d20000617-145115,1.0,606.0541666666667
102,69.75,,,9,d,0.0,2000-06-23 12:37:15,2000-06-23 13:47:00,d20000623-123715,1.0,141.55833333333334
102,287.0,,,9,d,0.0,2000-06-27 19:36:30,2000-06-28 00:23:30,d20000627-193630,1.0,101.825
102,52.75,,,9,d,0.0,2000-06-29 01:39:45,2000-06-29 02:32:30,d20000629-013945,1.0,25.270833333333332
102,53.0,6.388869357109069,50.093269276618955,1,d,1.0,2000-06-29 12:11:00,2000-06-29 13:04:00,d20000629-121100,,9.641666666666667
102,1.0,,,2,d,0.0,2000-07-19 10:14:00,2000-07-19 10:15:00,d20000719-101400,1.0,477.1666666666667
102,3.0,,,9,d,0.0,2000-07-26 18:10:15,2000-07-26 18:13:15,d20000726-181015,1.0,175.92083333333332
102,38.0,12.522558069229126,65.01140241622925,1,d,1.0,2000-07-30 16:11:30,2000-07-30 16:49:30,d20000730-161130,,93.97083333333333
102,16.5,,,9,d,0.0,2000-08-03 14:54:15,2000-08-03 15:10:45,d20000803-145415,1.0,94.07916666666667
102,1.0,,,9,d,0.0,2000-08-03 23:54:00,2000-08-03 23:55:00,d20000803-235400,1.0,8.720833333333333
102,40.5,11.489179557561874,57.34964261054992,1,d,1.0,2000-08-10 15:40:15,2000-08-10 16:20:45,d20000810-154015,,159.75416666666666
102,2.25,0.9629129461944103,,1,d,1.0,2000-08-11 09:20:30,2000-08-11 13:46:30,d20000811-092030,1.0,16.995833333333334
102,8.0,,,9,d,0.0,2000-08-20 17:38:15,2000-08-20 17:46:15,d20000820-173815,1.0,219.8625
102,29.75,3.4555303573608396,20.798642659187315,1,d,1.0,2000-08-27 14:41:30,2000-08-27 15:11:15,d20000827-144130,,164.92083333333332
102,19.75,0.7321644131094217,8.913693290948867,9,d,0.0,2000-08-28 19:26:00,2000-08-28 21:38:00,d20000828-192600,1.0,28.245833333333334
102,40.0,4.581646743416786,34.30793192386627,1,d,1.0,2000-08-29 15:13:00,2000-08-29 15:53:00,d20000829-151300,,17.583333333333332
102,103.5,,,9,d,0.0,2000-08-30 12:53:15,2000-08-30 14:36:45,d20000830-125315,1.0,21.004166666666666
102,10.5,,,9,d,0.0,2000-09-26 18:21:15,2000-09-26 18:31:45,d20000926-182115,1.0,651.7416666666667
102,11.0,,,9,d,0.0,2000-10-10 14:47:45,2000-10-10 14:58:45,d20001010-144745,1.0,332.26666666666665
102,43.5,0.1461324281990528,1.004683330655098,1,d,1.0,2000-10-10 23:22:15,2000-10-11 00:05:45,d20001010-232215,,8.391666666666667
102,79.0,,,9,d,0.0,2000-10-11 08:48:45,2000-10-11 10:07:45,d20001011-084845,1.0,8.716666666666667
102,43.5,,,9,d,0.0,2000-10-11 16:19:45,2000-10-11 17:03:15,d20001011-161945,1.0,6.2
102,102.0,0.9033507168292999,4.213580471277237,1,d,1.0,2000-10-12 02:32:45,2000-10-12 04:14:45,d20001012-023245,,9.491666666666667
102,66.75,3.5273207306861876,20.798642659187315,1,d,1.0,2000-10-19 14:00:00,2000-10-19 15:06:45,d20001019-140000,,177.75416666666666
102,126.5,,,9,d,0.0,2000-10-20 22:22:45,2000-10-21 00:29:15,d20001020-222245,1.0,31.266666666666666
102,34.5,1.4410539932548998,9.691217446327208,1,d,1.0,2000-10-21 11:33:45,2000-10-21 12:08:15,d20001021-113345,,11.075
102,68.5,2.858362170681357,2.303383734822273,1,d,1.0,2000-10-22 18:46:30,2000-10-22 23:10:45,d20001022-184630,0.0,30.6375
102,5.0,,,9,d,0.0,2000-10-27 17:21:45,2000-10-27 17:26:45,d20001027-172145,1.0,114.18333333333334
102,12.5,,,9,d,0.0,2000-10-28 02:39:30,2000-10-28 02:52:00,d20001028-023930,1.0,9.2125
102,2.75,,,9,d,0.0,2000-11-04 16:06:00,2000-11-04 16:08:45,d20001104-160600,1.0,181.23333333333332
102,10.75,,,9,d,0.0,2000-11-05 00:15:45,2000-11-05 00:26:30,d20001105-001545,1.0,8.116666666666667
102,52.75,1.3276544719934462,4.792210289835929,1,d,1.0,2000-11-06 19:19:00,2000-11-06 20:11:45,d20001106-191900,,42.875
102,16.25,0.06123863621614873,0.5692510854452848,1,d,1.0,2001-01-06 15:43:45,2001-01-06 16:00:00,d20010106-154345,,1459.5333333333333
102,65.0,0.6463464148342609,3.6760201692581176,1,d,1.0,2001-01-09 11:12:45,2001-01-09 12:17:45,d20010109-111245,,67.2125
102,4.75,,,2,d,0.0,2001-05-29 14:41:45,2001-05-29 14:46:30,d20010529-144145,1.0,3362.4
102,7.5,,,9,d,0.0,2001-06-22 16:18:30,2001-06-22 16:26:00,d20010622-161830,1.0,577.5333333333333
102,3.5,,,9,d,0.0,2001-06-23 16:35:15,2001-06-23 16:38:45,d20010623-163515,1.0,24.154166666666665
102,6.5,,,9,d,0.0,2001-07-05 13:41:15,2001-07-05 13:47:45,d20010705-134115,1.0,285.0416666666667
102,19.25,,,9,d,0.0,2001-07-05 22:05:00,2001-07-05 22:24:15,d20010705-220500,1.0,8.2875
102,34.75,0.9010706014931201,5.412501204013824,1,d,1.0,2001-07-07 13:59:15,2001-07-07 14:34:00,d20010707-135915,,39.583333333333336
102,27.5,2.4991547763347626,29.54139268398285,1,d,1.0,2001-08-05 18:08:30,2001-08-05 18:36:00,d20010805-180830,,699.575
102,33.75,0.9127916641533375,6.780329686403274,1,d,1.0,2001-08-11 17:47:30,2001-08-11 18:21:15,d20010811-174730,,143.19166666666666
102,101.25,,,9,d,0.0,2001-08-13 18:05:30,2001-08-13 19:46:45,d20010813-180530,1.0,47.7375
102,19.25,,,9,d,0.0,2001-08-17 19:30:15,2001-08-17 19:49:30,d20010817-193015,1.0,95.725
102,55.75,,,9,d,0.0,2001-08-29 21:01:15,2001-08-29 21:57:00,d20010829-210115,1.0,289.1958333333333
102,19.75,0.1598945191130042,1.5813770808279513,9,d,0.0,2001-09-12 20:21:30,2001-09-12 22:44:30,d20010912-202130,1.0,334.40833333333336
102,29.5,,,9,d,0.0,2001-09-14 05:17:30,2001-09-14 05:47:00,d20010914-051730,1.0,30.55
102,11.5,,,2,d,0.0,2002-05-08 10:59:15,2002-05-08 11:10:45,d20020508-105915,1.0,5669.204166666666
102,36.5,,,9,d,0.0,2002-07-18 01:27:45,2002-07-18 02:04:15,d20020718-012745,1.0,1694.2833333333333
102,53.75,0.9258521065115928,6.780329686403274,1,d,1.0,2002-07-19 13:59:15,2002-07-19 14:53:00,d20020719-135915,,35.916666666666664
102,9.25,,,9,d,0.0,2002-07-22 22:58:00,2002-07-22 23:07:15,d20020722-225800,1.0,80.08333333333333
102,46.75,3.2929448962211607,15.956544804573058,1,d,1.0,2002-07-26 21:21:00,2002-07-26 22:07:45,d20020726-212100,,94.22916666666667
102,41.5,7.715430372953414,50.093269276618955,1,d,1.0,2002-08-04 12:54:15,2002-08-04 13:35:45,d20020804-125415,,206.775
102,5.25,,,9,d,0.0,2002-08-05 14:22:00,2002-08-05 14:27:15,d20020805-142200,1.0,24.770833333333332
102,0.5,,,9,d,0.0,2002-08-10 19:52:15,2002-08-10 19:52:45,d20020810-195215,1.0,125.41666666666667
102,20.5,1.3926055401563644,18.792334949970243,1,d,1.0,2002-08-30 14:59:00,2002-08-30 15:19:30,d20020830-145900,,475.1041666666667
102,20.25,,,9,d,0.0,2002-09-07 20:32:00,2002-09-07 20:52:15,d20020907-203200,1.0,197.20833333333334
102,24.5,0.8477288469672203,7.4583217024803155,1,d,1.0,2002-09-08 15:03:00,2002-09-08 15:27:30,d20020908-150300,,18.179166666666667
102,24.5,0.1359608423896134,1.2748694755136967,1,d,1.0,2002-09-09 17:27:45,2002-09-09 17:52:15,d20020909-172745,,26.004166666666666
102,31.0,3.112089368700981,33.08756370544433,1,d,1.0,2002-09-11 12:55:45,2002-09-11 13:26:45,d20020911-125545,,43.05833333333333
102,1.0,,,2,d,0.0,2002-09-22 11:56:45,2002-09-22 11:57:45,d20020922-115645,1.0,262.5
102,100.0,,,9,d,0.0,2002-09-29 13:34:30,2002-09-29 15:14:30,d20020929-133430,1.0,169.6125
102,90.5,,,9,d,0.0,2002-10-07 07:37:15,2002-10-07 09:07:45,d20021007-073715,1.0,184.37916666666666
102,1.5,,,2,d,0.0,2003-07-11 09:07:45,2003-07-11 09:09:15,d20030711-090745,1.0,6648.0
102,8.5,,,9,d,0.0,2003-07-20 21:29:45,2003-07-20 21:38:15,d20030720-212945,1.0,228.34166666666667
102,32.25,0.5751789405941963,3.6760201692581176,1,d,1.0,2003-07-24 22:27:45,2003-07-24 23:00:00,d20030724-222745,,96.825
102,26.25,6.056060895323753,50.093269276618955,1,d,1.0,2003-07-25 18:15:30,2003-07-25 18:41:45,d20030725-181530,,19.258333333333333
102,1.5,,,9,d,0.0,2003-08-08 00:12:30,2003-08-08 00:14:00,d20030808-001230,1.0,317.5125
102,1.5,,,9,d,0.0,2003-08-13 20:02:45,2003-08-13 20:04:15,d20030813-200245,1.0,139.8125
102,29.25,5.076108825206756,35.54727609157562,1,d,1.0,2003-08-23 14:41:30,2003-08-23 15:10:45,d20030823-144130,,234.62083333333334
102,7.0,,,9,d,0.0,2003-08-25 12:55:15,2003-08-25 13:02:15,d20030825-125515,1.0,45.74166666666667
102,63.5,2.7251762121915815,11.346264195442199,1,d,1.0,2003-08-27 17:15:15,2003-08-27 18:18:45,d20030827-171515,,52.21666666666667
102,4.5,,,9,d,0.0,2003-09-09 14:17:15,2003-09-09 14:21:45,d20030909-141715,1.0,307.975
102,51.75,0.3357034096494317,1.2748694755136967,1,d,1.0,2003-09-24 16:32:45,2003-09-24 17:24:30,d20030924-163245,,362.18333333333334
102,18.0,,,9,d,0.0,2003-11-13 01:38:15,2003-11-13 01:56:15,d20031113-013815,1.0,1184.2291666666667
102,1.75,,,2,d,0.0,2004-05-18 11:02:30,2004-05-18 11:04:15,d20040518-110230,1.0,4497.104166666667
102,4.25,,,6,d,0.0,2004-08-24 17:31:15,2004-08-24 17:35:30,d20040824-173115,1.0,2358.45
102,13.25,,,6,d,0.0,2004-10-21 16:35:15,2004-10-21 16:48:30,d20041021-163515,1.0,1390.9958333333334
102,6.75,,,6,d,0.0,2004-10-28 22:35:15,2004-10-28 22:42:00,d20041028-223515,1.0,173.77916666666667
102,1.75,,,6,d,0.0,2005-01-26 04:48:00,2005-01-26 04:49:45,d20050126-044800,1.0,2142.1
102,3.0,,,2,d,0.0,2005-06-02 16:13:30,2005-06-02 16:16:30,d20050602-161330,1.0,3059.3958333333335
102,30.25,,,9,d,0.0,2005-07-24 17:57:30,2005-07-24 18:27:45,d20050724-175730,1.0,1249.6833333333334
102,42.25,0.9981410451233387,4.792210289835929,1,d,1.0,2005-07-27 19:09:15,2005-07-27 19:51:30,d20050727-190915,,72.69166666666666
102,4.0,,,2,d,0.0,2005-08-04 17:04:45,2005-08-04 17:08:45,d20050804-170445,1.0,189.22083333333333
102,27.25,1.410559283941984,9.691217446327208,1,d,1.0,2005-08-07 13:57:00,2005-08-07 14:24:15,d20050807-135700,,68.80416666666666
102,3.75,,,9,d,0.0,2005-08-09 03:16:30,2005-08-09 03:20:15,d20050809-031630,1.0,36.87083333333333
102,54.0,1.2250976338982582,7.4583217024803155,1,d,1.0,2005-08-12 19:45:30,2005-08-12 20:39:30,d20050812-194530,,88.42083333333333
102,31.5,0.4436424866318702,2.303383734822273,1,d,1.0,2005-08-14 07:39:30,2005-08-14 08:11:00,d20050814-073930,,35.0
102,8.5,,,9,d,0.0,2005-08-16 18:22:15,2005-08-16 18:30:45,d20050816-182215,1.0,58.1875
102,55.75,13.319756865501404,57.34964261054992,1,d,1.0,2005-09-08 12:18:00,2005-09-08 13:13:45,d20050908-121800,,545.7875
102,21.25,8.762679767608642,30.70420627593994,2,d,1.0,2006-06-06 15:03:30,2006-06-06 15:24:45,d20060606-150330,,6505.829166666666
102,20.5,5.262882414460182,35.54727609157562,2,d,1.0,2006-06-07 08:46:15,2006-06-07 09:06:45,d20060607-084615,,17.358333333333334
102,15.75,,,6,d,0.0,2006-06-08 09:53:00,2006-06-08 10:08:45,d20060608-095300,1.0,24.770833333333332
102,6.75,,,9,d,0.0,2006-06-26 14:01:15,2006-06-26 14:08:00,d20060626-140115,1.0,435.875
102,1.25,,,9,d,0.0,2006-07-05 16:17:00,2006-07-05 16:18:15,d20060705-161700,1.0,218.15
102,11.75,,,9,d,0.0,2006-07-20 04:31:15,2006-07-20 04:43:00,d20060720-043115,1.0,348.21666666666664
102,109.5,,,9,d,0.0,2006-07-27 04:21:45,2006-07-27 06:11:15,d20060727-042145,1.0,167.64583333333334
102,46.25,0.5472551684826612,4.213580471277237,1,d,1.0,2006-07-28 23:56:30,2006-07-29 00:42:45,d20060728-235630,,41.75416666666667
102,20.25,0.17240043887868522,1.004683330655098,1,d,1.0,2006-07-29 08:00:00,2006-07-29 08:20:15,d20060729-080000,,7.2875
102,10.25,,,9,d,0.0,2006-07-31 04:35:30,2006-07-31 04:45:45,d20060731-043530,1.0,44.25416666666667
102,9.75,,,9,d,0.0,2006-08-03 21:42:00,2006-08-03 21:51:45,d20060803-214200,1.0,88.9375
102,4.0,,,9,d,0.0,2006-08-07 14:58:15,2006-08-07 15:02:15,d20060807-145815,1.0,89.10833333333333
102,26.0,4.256481119990348,50.093269276618955,1,d,1.0,2006-08-09 18:12:45,2006-08-09 18:38:45,d20060809-181245,,51.175
102,1.75,,,9,d,0.0,2006-08-10 11:36:30,2006-08-10 11:38:15,d20060810-113630,1.0,16.9625
102,16.25,0.08848112723790108,1.2748694755136967,1,d,1.0,2006-08-11 13:46:00,2006-08-11 14:02:15,d20060811-134600,,26.129166666666666
102,16.25,1.1965894266963004,,1,d,1.0,2006-08-15 13:50:45,2006-08-15 18:30:15,d20060815-135045,1.0,95.80833333333334
102,31.0,1.4972713217139244,12.223912447690964,1,d,1.0,2006-08-16 09:50:00,2006-08-16 10:21:00,d20060816-095000,,15.329166666666667
102,8.25,,,9,d,0.0,2006-08-17 14:17:00,2006-08-17 14:25:15,d20060817-141700,1.0,27.933333333333334
102,22.25,2.9228618428111073,31.88629558086395,1,d,1.0,2006-09-12 17:44:15,2006-09-12 18:06:30,d20060912-174415,,627.3166666666667
102,95.5,,,9,d,0.0,2007-01-22 12:15:30,2007-01-22 13:51:00,d20070122-121530,1.0,3162.15
102,28.75,,,2,d,0.0,2007-05-16 09:10:15,2007-05-16 09:39:00,d20070516-091015,1.0,2731.320833333333
102,11.5,0.0,,9,d,0.0,2007-07-05 23:34:15,2007-07-06 03:33:30,d20070705-233415,2.0,1213.9208333333333
102,3.75,,,9,d,0.0,2007-07-10 22:31:30,2007-07-10 22:35:15,d20070710-223130,1.0,114.96666666666667
102,130.75,3.3720049172639843,3.6760201692581176,2,d,1.0,2007-07-14 11:39:30,2007-07-14 13:50:15,d20070714-113930,,85.07083333333334
102,29.25,,,9,d,0.0,2007-07-15 12:23:00,2007-07-15 12:52:15,d20070715-122300,1.0,22.545833333333334
102,1.75,,,9,d,0.0,2007-07-15 19:58:00,2007-07-15 19:59:45,d20070715-195800,1.0,7.095833333333333
102,29.0,,,9,d,0.0,2007-07-18 17:30:45,2007-07-18 17:59:45,d20070718-173045,1.0,69.51666666666667
102,0.5,,,9,d,0.0,2007-07-19 02:20:15,2007-07-19 02:20:45,d20070719-022015,1.0,8.341666666666667
102,9.5,,,9,d,0.0,2007-07-19 18:37:45,2007-07-19 18:47:15,d20070719-183745,1.0,16.283333333333335
102,82.0,0.2945782788097858,1.5813770808279513,1,d,1.0,2007-07-20 19:10:00,2007-07-20 20:32:00,d20070720-191000,,24.379166666666666
102,8.75,4.535629612207413,52.94660468101501,9,d,0.0,2007-07-21 07:14:30,2007-07-21 11:18:45,d20070721-071430,2.0,10.708333333333334
102,32.75,2.5066967472434043,21.836186826229095,1,d,1.0,2007-07-23 13:20:30,2007-07-23 13:53:15,d20070723-132030,,50.02916666666667
102,20.0,,,9,d,0.0,2007-07-23 20:48:00,2007-07-23 21:08:00,d20070723-204800,1.0,6.9125
102,172.0,0.0,,5,d,0.0,2007-07-24 05:20:45,2007-07-24 13:40:15,d20070724-052045,2.0,8.2125
102,7.5,,,2,d,0.0,2007-07-25 09:37:45,2007-07-25 09:45:15,d20070725-093745,1.0,19.958333333333332
102,13.0,,,9,d,0.0,2007-07-27 16:25:45,2007-07-27 16:38:45,d20070727-162545,1.0,54.675
102,68.25,12.696113669872283,50.093269276618955,9,d,0.0,2007-07-31 15:34:30,2007-07-31 17:45:15,d20070731-153430,1.0,94.92916666666666
102,13.25,,,9,d,0.0,2007-08-01 16:47:00,2007-08-01 17:00:15,d20070801-164700,1.0,23.029166666666665
102,47.0,2.41416022926569,13.135058534145355,1,d,1.0,2007-08-03 13:27:30,2007-08-03 14:14:30,d20070803-132730,,44.454166666666666
102,32.5,3.2645275264978406,26.169720458984372,1,d,1.0,2007-08-04 11:15:45,2007-08-04 11:48:15,d20070804-111545,,21.020833333333332
102,0.5,,,9,d,0.0,2007-08-04 18:17:30,2007-08-04 18:18:00,d20070804-181730,1.0,6.4875
102,13.0,,,9,d,0.0,2007-08-06 07:13:45,2007-08-06 07:26:45,d20070806-071345,1.0,36.92916666666667
102,3.0,,,9,d,0.0,2007-08-14 20:08:15,2007-08-14 20:11:15,d20070814-200815,1.0,204.69166666666666
102,13.5,,,9,d,0.0,2007-09-06 18:26:45,2007-09-06 18:40:15,d20070906-182645,1.0,550.2583333333333
102,32.25,3.9578457176685333,45.92767143249512,1,d,1.0,2007-09-09 17:28:15,2007-09-09 18:00:30,d20070909-172815,,70.8
102,16.5,,,9,d,0.0,2007-12-01 01:10:30,2007-12-01 01:27:00,d20071201-011030,1.0,1975.1666666666667
102,41.25,,,9,d,0.0,2008-06-26 19:11:15,2008-06-26 19:52:30,d20080626-191115,1.0,5009.7375
102,43.75,0.20875756014138458,1.5813770808279513,1,d,1.0,2008-07-10 10:43:00,2008-07-10 11:26:45,d20080710-104300,,326.84166666666664
102,95.25,12.667363607883452,29.54139268398285,1,d,1.0,2008-07-19 21:28:00,2008-07-19 23:03:15,d20080719-212800,,226.02083333333334
102,93.75,7.223455345630645,40.611374688148494,1,d,1.0,2008-07-22 14:51:45,2008-07-22 16:25:30,d20080722-145145,,63.80833333333333
102,7.0,,,9,d,0.0,2008-07-23 19:46:00,2008-07-23 19:53:00,d20080723-194600,1.0,27.341666666666665
102,60.0,11.53818107843399,58.84984173774719,9,d,0.0,2008-07-25 14:37:00,2008-07-25 16:39:45,d20080725-143700,1.0,42.733333333333334
102,15.0,,,9,d,0.0,2008-08-02 20:10:15,2008-08-02 20:25:15,d20080802-201015,1.0,195.50833333333333
102,15.25,,,9,d,0.0,2008-08-31 14:31:00,2008-08-31 14:46:15,d20080831-143100,1.0,690.0958333333333
102,27.0,,,2,d,0.0,2009-06-01 13:02:45,2009-06-01 13:29:45,d20090601-130245,1.0,6574.275
102,26.5,,,9,d,0.0,2009-06-14 03:08:45,2009-06-14 03:35:15,d20090614-030845,1.0,301.65
102,93.0,6.3944884121418,26.169720458984372,1,d,1.0,2009-06-27 17:13:15,2009-06-27 18:46:15,d20090627-171315,,325.6333333333333
102,21.75,,,9,d,0.0,2009-07-05 14:19:30,2009-07-05 14:41:15,d20090705-141930,1.0,187.55416666666667
102,47.5,1.4374002449214458,11.346264195442199,1,d,1.0,2009-07-08 15:47:00,2009-07-08 16:34:30,d20090708-154700,,73.09583333333333
102,30.75,,,9,d,0.0,2009-07-09 15:59:00,2009-07-09 16:29:45,d20090709-155900,1.0,23.408333333333335
102,5.75,,,9,d,0.0,2009-07-10 16:37:15,2009-07-10 16:43:00,d20090710-163715,1.0,24.125
102,44.75,,,9,d,0.0,2009-07-16 19:51:00,2009-07-16 20:35:45,d20090716-195100,1.0,147.13333333333333
102,7.0,,,9,d,0.0,2009-08-12 23:40:30,2009-08-12 23:47:30,d20090812-234030,1.0,651.0791666666667
102,132.5,1.6370868548750876,,9,d,0.0,2009-08-13 08:09:30,2009-08-13 18:26:00,d20090813-080930,2.0,8.366666666666667
102,21.5,0.14292745012789965,1.5813770808279513,1,d,1.0,2009-08-23 14:26:45,2009-08-23 14:48:15,d20090823-142645,,236.0125
102,11.75,0.0,,9,d,0.0,2009-08-25 18:52:15,2009-08-25 21:48:45,d20090825-185215,2.0,52.06666666666667
102,8.25,,,9,d,0.0,2009-09-07 16:06:00,2009-09-07 16:14:15,d20090907-160600,1.0,306.2875
102,6.25,,,9,d,0.0,2009-09-13 21:07:15,2009-09-13 21:13:30,d20090913-210715,1.0,148.88333333333333
102,2.5,,,9,d,0.0,2009-10-20 12:38:45,2009-10-20 12:41:15,d20091020-123845,1.0,879.4208333333333
102,41.75,,,9,d,0.0,2010-01-20 02:51:30,2010-01-20 03:33:15,d20100120-025130,1.0,2198.170833333333
102,13.75,,,8,d,0.0,2010-02-20 14:37:00,2010-02-20 14:50:45,d20100220-143700,1.0,755.0625
102,23.5,,,2,d,0.0,2010-05-06 15:07:15,2010-05-06 15:30:45,d20100506-150715,1.0,1800.275
102,11.25,0.0,,2,d,0.0,2010-05-10 10:00:00,2010-05-10 15:24:30,d20100510-100000,3.0,90.4875
102,47.0,,,5,d,0.0,2010-05-11 10:27:45,2010-05-11 11:14:45,d20100511-102745,1.0,19.054166666666667
102,2.0,,,2,d,0.0,2010-06-24 15:06:00,2010-06-24 15:08:00,d20100624-150600,1.0,1059.8541666666667
102,2.25,,,9,d,0.0,2010-06-30 17:44:45,2010-06-30 17:47:00,d20100630-174445,1.0,146.6125
102,1.0,,,9,d,0.0,2010-07-02 14:13:15,2010-07-02 14:14:15,d20100702-141315,1.0,44.4375
102,20.5,,,9,d,0.0,2010-07-14 13:24:15,2010-07-14 13:44:45,d20100714-132415,1.0,287.1666666666667
102,2.25,,,9,d,0.0,2010-07-17 19:01:45,2010-07-17 19:04:00,d20100717-190145,1.0,77.28333333333333
102,15.25,,,9,d,0.0,2010-07-24 16:32:00,2010-07-24 16:47:15,d20100724-163200,1.0,165.46666666666667
102,55.0,3.7608559399843213,11.346264195442199,1,d,1.0,2010-07-25 13:07:15,2010-07-25 14:02:15,d20100725-130715,,20.333333333333332
102,48.75,17.092500782012937,83.44728050231933,1,d,1.0,2010-07-26 18:39:00,2010-07-26 19:27:45,d20100726-183900,,28.6125
102,29.0,10.467108798027038,69.84451341629028,1,d,1.0,2010-07-27 14:00:30,2010-07-27 14:29:30,d20100727-140030,,18.545833333333334
102,39.0,2.3256631404161454,14.0797607421875,1,d,1.0,2010-07-29 20:39:15,2010-07-29 21:18:15,d20100729-203915,,54.1625
102,20.75,0.7601567391306161,4.792210289835929,1,d,1.0,2010-07-30 18:23:30,2010-07-30 18:44:15,d20100730-182330,,21.0875
102,20.5,3.6824692517518995,43.235269761085505,1,d,1.0,2010-08-07 17:54:45,2010-08-07 18:15:15,d20100807-175445,,191.175
102,32.25,1.827292776107788,8.913693290948867,1,d,1.0,2010-08-28 14:20:45,2010-08-28 14:53:00,d20100828-142045,,500.09166666666664
102,13.25,0.15478785606101153,,9,d,0.0,2010-09-22 08:19:45,2010-09-22 16:26:45,d20100922-081945,2.0,593.4458333333333
102,9.0,,,2,d,0.0,2011-05-03 14:27:45,2011-05-03 14:36:45,d20110503-142745,1.0,5350.016666666666
102,2.5,,,2,d,0.0,2011-06-27 12:05:45,2011-06-27 12:08:15,d20110627-120545,1.0,1317.4833333333333
102,275.0,26.280057716369626,7.4583217024803155,1,d,1.0,2011-06-29 19:33:00,2011-06-30 00:08:00,d20110629-193300,,55.4125
102,34.5,,,9,d,0.0,2011-07-08 16:37:45,2011-07-08 17:12:15,d20110708-163745,1.0,208.49583333333334
102,6.5,,,9,d,0.0,2011-07-23 15:21:45,2011-07-23 15:28:15,d20110723-152145,1.0,358.15833333333336
102,7.5,,,9,d,0.0,2011-07-24 00:11:45,2011-07-24 00:19:15,d20110724-001145,1.0,8.725
102,13.5,0.1297085507772863,1.9235682025551795,1,d,1.0,2011-07-28 22:22:45,2011-07-28 22:36:15,d20110728-222245,,118.05833333333334
